instrument_name,date,expiry,strike,option_type,spot,bid_price,ask_price,mark_price,mark_iv,price_btc,price_usd,open_interest,volume_24h,time_to_expiry,iv,delta
BTC-30JAN26-85000-P,2026-01-18 06:52:17.248693,2026-01-30,85000.0,put,95147.53,0.0026,0.003,0.0028029,44.72,0.0028029,266.689011837,1833.3,0,0.030136986301369864,0.4472,-0.06791538720766745
BTC-30JAN26-102000-C,2026-01-18 06:52:17.248700,2026-01-30,102000.0,call,95147.53,0.005,0.0055,0.00533508,36.41,0.00533508,507.6196843524,2419.3,0,0.030136986301369864,0.3641,0.14261525767445016
BTC-30JAN26-86000-C,2026-01-18 06:52:17.248707,2026-01-30,86000.0,call,95147.53,0.099,0.1015,0.10060855,43.52,0.10060855,9572.6550293815,754.4,0,0.030136986301369864,0.43520000000000003,0.9155429911049573
BTC-27MAR26-98000-P,2026-01-18 06:52:17.248715,2026-03-27,98000.0,put,95147.53,0.079,0.0805,0.079742,39.6,0.079742,7587.254337259999,107.0,0,0.18356164383561643,0.396,-0.5355671785207807
BTC-20JAN26-91000-P,2026-01-18 06:52:17.248722,2026-01-20,91000.0,put,95147.53,0.0009,0.0012,0.00103928,41.67,0.00103928,98.88492497840001,94.5,0,0.0027397260273972603,0.4167,-0.019972227491299233
BTC-30JAN26-102000-P,2026-01-18 06:52:17.248730,2026-01-30,102000.0,put,95147.53,0.0745,0.078,0.07617435,36.41,0.07617435,7247.8012518555,263.4,0,0.030136986301369864,0.3641,-0.8573847423255498
BTC-26JUN26-30000-P,2026-01-18 06:52:17.248737,2026-06-26,30000.0,put,95147.53,0.0005,0.0008,0.00063734,73.12,0.00063734,60.6413267702,813.2,0,0.4328767123287671,0.7312000000000001,-0.004147929423743246
BTC-27MAR26-88000-C,2026-01-18 06:52:17.248788,2026-03-27,88000.0,call,95147.53,0.1165,0.119,0.11782312,41.39,0.11782312,11210.5788448936,207.5,0,0.18356164383561643,0.4139,0.7016102114356394
BTC-20JAN26-94000-P,2026-01-18 06:52:17.248801,2026-01-20,94000.0,put,95147.53,0.0048,0.0055,0.0050557,33.67,0.0050557,481.037367421,225.1,0,0.0027397260273972603,0.3367,-0.24280478708920467
BTC-27FEB26-94000-P,2026-01-18 06:52:17.248810,2026-02-27,94000.0,put,95147.53,0.0425,0.043,0.04259033,38.45,0.04259033,4052.3647013849004,855.5,0,0.10684931506849316,0.3845,-0.43668302863634445
BTC-21JAN26-95000-C,2026-01-18 06:52:17.248818,2026-01-21,95000.0,call,95147.53,0.0125,0.0135,0.01321791,33.79,0.01321791,1257.6514882622998,4.9,0,0.005479452054794521,0.3379,0.5297116247257909
BTC-27FEB26-84000-P,2026-01-18 06:52:17.248826,2026-02-27,84000.0,put,95147.53,0.012,0.013,0.01250615,42.08,0.01250615,1189.9292823095,323.2,0,0.10684931506849316,0.4208,-0.16485168842216807
BTC-25SEP26-155000-P,2026-01-18 06:52:17.248836,2026-09-25,155000.0,put,95147.53,0.59,0.608,0.59807044,45.19,0.59807044,56904.925132013195,1.2,0,0.6821917808219178,0.45189999999999997,-0.8688166561996686
BTC-30JAN26-65000-P,2026-01-18 06:52:17.248844,2026-01-30,65000.0,put,95147.53,0.0001,0.0002,0.00017866,80.97,0.00017866,16.9990577098,2951.3,0,0.030136986301369864,0.8097,-0.002708871504680951
BTC-30JAN26-75000-C,2026-01-18 06:52:17.248851,2026-01-30,75000.0,call,95147.53,0.2125,0.214,0.21311826,60.31,0.21311826,20277.6760368978,30.9,0,0.030136986301369864,0.6031,0.9899635218772885
BTC-25SEP26-105000-C,2026-01-18 06:52:17.248860,2026-09-25,105000.0,call,95147.53,0.122,0.1245,0.12330891,45.38,0.12330891,11732.538213492298,209.2,0,0.6821917808219178,0.45380000000000004,0.4699193360949946
BTC-21JAN26-100000-C,2026-01-18 06:52:17.248867,2026-01-21,100000.0,call,95147.53,0.0009,0.0012,0.00105228,36.62,0.00105228,100.12184286840001,11.6,0,0.005479452054794521,0.36619999999999997,0.03427068894226408
BTC-27MAR26-125000-P,2026-01-18 06:52:17.248875,2026-03-27,125000.0,put,95147.53,0.305,0.3115,0.30802464,40.92,0.30802464,29307.783675139202,91.3,0,0.18356164383561643,0.4092,-0.9290640347667328
BTC-20JAN26-94000-C,2026-01-18 06:52:17.248882,2026-01-20,94000.0,call,95147.53,0.016,0.0175,0.01727013,33.67,0.01727013,1643.2102122789001,0.0,0,0.0027397260273972603,0.3367,0.7571952129107953
BTC-27MAR26-170000-P,2026-01-18 06:52:17.248891,2026-03-27,170000.0,put,95147.53,0.768,0.7765,0.77121609,50.98,0.77121609,73379.3060597577,52.0,0,0.18356164383561643,0.5097999999999999,-0.9945817547674062
BTC-30JAN26-90000-C,2026-01-18 06:52:17.248898,2026-01-30,90000.0,call,95147.53,0.063,0.065,0.06363606,39.44,0.06363606,6054.813927931799,2682.5,0,0.030136986301369864,0.3944,0.8013827587166444
BTC-27FEB26-65000-C,2026-01-18 06:52:17.248905,2026-02-27,65000.0,call,95147.53,0.32,0.322,0.32104675,57.2,0.32104675,30546.8052770275,2.4,0,0.10684931506849316,0.5720000000000001,0.9834727898469523
BTC-26JUN26-180000-P,2026-01-18 06:52:17.248913,2026-06-26,180000.0,put,95147.53,0.848,0.863,0.85477412,47.0,0.85477412,81329.6462259236,36.2,0,0.4328767123287671,0.47,-0.9717433944965147
BTC-26JUN26-110000-P,2026-01-18 06:52:17.248922,2026-06-26,110000.0,put,95147.53,0.195,0.1985,0.19704629,43.04,0.19704629,18748.4677891637,725.7,0,0.4328767123287671,0.4304,-0.6445497055843717
BTC-27FEB26-104000-C,2026-01-18 06:52:17.248930,2026-02-27,104000.0,call,95147.53,0.0185,0.0195,0.01948313,37.85,0.01948313,1853.7716961689,454.2,0,0.10684931506849316,0.3785,0.25553258899118925
BTC-23JAN26-106000-C,2026-01-18 06:52:17.248937,2026-01-23,106000.0,call,95147.53,0.0002,0.0003,0.00024917,41.53,0.00024917,23.7079100501,256.8,0,0.010958904109589041,0.4153,0.006895620921673091
BTC-18JAN26-91000-C,2026-01-18 06:52:17.248946,2026-01-18,91000.0,call,95147.53,0.042,0.0445,0.04359414,45.95,0.04359414,4147.8747434742,2.1,0,-0.0027397260273972603,0.4595,
BTC-30JAN26-80000-C,2026-01-18 06:52:17.248953,2026-01-30,80000.0,call,95147.53,0.1605,0.1625,0.1612294,52.06,0.1612294,15340.579173381999,315.4,0,0.030136986301369864,0.5206000000000001,0.9752266589310903
BTC-18JAN26-91000-P,2026-01-18 06:52:17.248961,2026-01-18,91000.0,put,95147.53,0.0,0.0001,0.0,45.95,0.0,0.0,30.9,0,-0.0027397260273972603,0.4595,
BTC-23JAN26-99000-C,2026-01-18 06:52:17.248968,2026-01-23,99000.0,call,95147.53,0.0039,0.0042,0.0041293,36.05,0.0041293,392.892695629,173.3,0,0.010958904109589041,0.3605,0.15083383657556987
BTC-27FEB26-102000-P,2026-01-18 06:52:17.248976,2026-02-27,102000.0,put,95147.53,0.0905,0.093,0.09221132,37.91,0.09221132,8773.6793360396,20.1,0,0.10684931506849316,0.3791,-0.6911965059907021
BTC-26JUN26-105000-P,2026-01-18 06:52:17.248984,2026-06-26,105000.0,put,95147.53,0.1605,0.164,0.16197876,43.19,0.16197876,15411.8789264628,269.5,0,0.4328767123287671,0.43189999999999995,-0.5810829262485329
BTC-23JAN26-102000-P,2026-01-18 06:52:17.248991,2026-01-23,102000.0,put,95147.53,0.071,0.0745,0.07264782,36.77,0.07264782,6912.2606328846,0.5,0,0.010958904109589041,0.3677,-0.9630670813289739
BTC-26JUN26-125000-C,2026-01-18 06:52:17.248999,2026-06-26,125000.0,call,95147.53,0.032,0.033,0.03314235,43.05,0.03314235,3153.4127408955,824.6,0,0.4328767123287671,0.4305,0.20558980898059154
BTC-26JUN26-85000-P,2026-01-18 06:52:17.249007,2026-06-26,85000.0,put,95147.53,0.0595,0.06,0.0600191,45.57,0.0600191,5710.669117822999,2947.6,0,0.4328767123287671,0.4557,-0.299423259126569
BTC-30JAN26-106000-P,2026-01-18 06:52:17.249014,2026-01-30,106000.0,put,95147.53,0.113,0.117,0.11462829,37.5,0.11462829,10906.598661623699,36.9,0,0.030136986301369864,0.375,-0.9480885468141254
BTC-26JUN26-20000-C,2026-01-18 06:52:17.249022,2026-06-26,20000.0,call,95147.53,0.7935,0.795,0.79446866,83.39,0.79446866,75591.7306614098,9.0,0,0.4328767123287671,0.8339,0.9990868334661899
BTC-25DEC26-85000-C,2026-01-18 06:52:17.249033,2026-12-25,85000.0,call,95147.53,0.249,0.259,0.2557051,48.54,0.2557051,24329.708673403,307.9,0,0.9315068493150684,0.4854,0.6825959551671931
BTC-18JAN26-90000-P,2026-01-18 06:52:17.249041,2026-01-18,90000.0,put,95147.53,0.0,0.0001,0.0,45.95,0.0,0.0,51.6,0,-0.0027397260273972603,0.4595,
BTC-25SEP26-200000-P,2026-01-18 06:52:17.249050,2026-09-25,200000.0,put,95147.53,1.0265,1.0495,1.03693701,47.36,1.03693701,98661.9952670853,0.2,0,0.6821917808219178,0.4736,-0.9557686565502046
BTC-26JUN26-130000-P,2026-01-18 06:52:17.249057,2026-06-26,130000.0,put,95147.53,0.358,0.3685,0.36312498,43.13,0.36312498,34550.444928299396,22.7,0,0.4328767123287671,0.4313,-0.8309645638715467
BTC-27MAR26-320000-C,2026-01-18 06:52:17.249065,2026-03-27,320000.0,call,95147.53,0.0,0.0001,3.436e-05,79.38,3.436e-05,3.2692691308,954.1,0,0.18356164383561643,0.7938,0.00034155361450987005
BTC-26JUN26-50000-P,2026-01-18 06:52:17.249073,2026-06-26,50000.0,put,95147.53,0.0045,0.0055,0.00499022,59.12,0.00499022,474.8071071566,713.4,0,0.4328767123287671,0.5912,-0.03225706160202211
BTC-30JAN26-89000-C,2026-01-18 06:52:17.249081,2026-01-30,89000.0,call,95147.53,0.0715,0.0735,0.07224199,39.96,0.07224199,6873.646910784701,5.7,0,0.030136986301369864,0.3996,0.840743400023112
BTC-25SEP26-85000-P,2026-01-18 06:52:17.249088,2026-09-25,85000.0,put,95147.53,0.085,0.087,0.08598777,47.38,0.08598777,8181.5239257081,308.6,0,0.6821917808219178,0.4738,-0.3142447924180849
BTC-19JAN26-97000-P,2026-01-18 06:52:17.249096,2026-01-19,97000.0,put,95147.53,0.0195,0.022,0.02047749,31.55,0.02047749,1948.3825940997,12.6,0,0.0,0.3155,
BTC-23JAN26-98000-C,2026-01-18 06:52:17.249103,2026-01-23,98000.0,call,95147.53,0.006,0.0065,0.0062918,36.1,0.0062918,598.649229254,752.5,0,0.010958904109589041,0.361,0.22281009363856297
BTC-18JAN26-93000-P,2026-01-18 06:52:17.249111,2026-01-18,93000.0,put,95147.53,0.0,0.0001,0.0,37.5,0.0,0.0,64.4,0,-0.0027397260273972603,0.375,
BTC-27MAR26-85000-C,2026-01-18 06:52:17.249119,2026-03-27,85000.0,call,95147.53,0.139,0.1415,0.14026362,42.1,0.14026362,13345.736991858601,816.4,0,0.18356164383561643,0.42100000000000004,0.7628282937482173
BTC-30JAN26-99000-C,2026-01-18 06:52:17.249127,2026-01-30,99000.0,call,95147.53,0.011,0.012,0.01168185,36.41,0.01168185,1111.4991733305,221.3,0,0.030136986301369864,0.3641,0.2754726227744409
BTC-27FEB26-110000-P,2026-01-18 06:52:17.249136,2026-02-27,110000.0,put,95147.53,0.1575,0.1625,0.1599962,38.03,0.1599962,15223.243239386,39.3,0,0.10684931506849316,0.3803,-0.8653514147159533
BTC-25DEC26-95000-P,2026-01-18 06:52:17.249143,2026-12-25,95000.0,put,95147.53,0.152,0.156,0.15395722,47.47,0.15395722,14648.6492086666,87.4,0,0.9315068493150684,0.4747,-0.4080886871645919
